"precio";"moneda";"direccion";"barrio";"metros_totales";"area_privada";"dormitorios";"baños";"garage";"gastos_comunes";"admite_mascotas";"disposicion";"balcon";"terraza";"ascensor";"amueblado";"aire_acondicionado";"calefaccion";"numero_piso";"latitud_Y";"longitud_X";"url";"dist_av_18_de_julio";"dist_av_8_de_octubre";"dist_av_agraciada";"dist_av_bolivia";"dist_av_gral_eugenio_garzon";"dist_av_italia";"dist_bv_gral_artigas";"dist_bv_jose_batlle_y_ordoñez"
63900;"UYU($)";"Ing. Carlos Maria Maggiolo 716, Montevideo, Parque Rodó, Montevideo";"Parque Rodó";100;80;2;2;"No";6800;"Sí";"Si";"Si";"Sí";"Sí";"No";"Sí";"Sí";10;-34.9155029;-56.1637339;"https://apartamento.mercadolibre.com.uy/MLU-1456556456-alquiler-apartamento-2-dormitorios-a-estranar-parque-rodo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1832.54865693704;1943.42455121179;3526.49182285621;7737.97091686;8899.61672436186;2263.17188980677;85.4876754899543;3936.9453520961
26900;"UYU($)";"Pocitos, Pocitos, Montevideo";"Pocitos";25;25;0;1;"No";4200;"No especificado";"No";"No";"No";"Si";"No";"No";"Sí";NA;-34.9081975;-56.1504738;"https://apartamento.mercadolibre.com.uy/MLU-1457424890-apartamento-en-alquiler-monoambiente-1-bano-amueblado-pocitos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1745.02696198392;1816.52219607571;3899.8095215049;6285.76911006075;9150.68581785324;1909.38732019071;1175.95216146747;2513.00478338245
26500;"UYU($)";"Jaime Cibils 2818, La Blanqueada, Montevideo";"La Blanqueada";44;41;1;1;"No";4500;"No";"Si";"Si";"Sí";"Sí";"No";"Sí";"No";10;-34.8860811;-56.1555412;"https://apartamento.mercadolibre.com.uy/MLU-1455866112-alquiler-1-dormitorio-a-estrenar-la-blanqueada-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1502.94549854184;139.424090819466;2926.5546766417;5549.78520351512;7326.24948423198;543.073506908141;936.800042054238;1019.64087506475
38500;"UYU($)";"Av. 18 De Julio 2109, Joaquin Requena, Cordón, Montevideo";"Tres Cruces";50;50;1;1;"Si";3000;"No especificado";"Si";"Si";"Sí";"Sí";"No";"Sí";"Sí";14;-34.8993081;-56.169593;"https://apartamento.mercadolibre.com.uy/MLU-1454718456-alquiler-apartamento-1-dormitorio-terraza-con-parrillero-garaje-en-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";12.0969034554423;327.139227950738;1895.00792261489;7263.03911248183;7204.02588468489;623.297516901037;456.131863383928;2968.88221827311
27000;"UYU($)";"Cordón, Cordón, Montevideo";"Cordón";43;43;1;1;"No";3500;"No";"Si";"Si";"Sí";"Si";"No";"No";"No";NA;-34.904749;-56.1747273;"https://apartamento.mercadolibre.com.uy/MLU-1459049892-apartamento-en-alquiler-1-dormitorio-1-bano-balcon-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";326.541805814081;1063.97828411471;1970.44319939979;7946.44264814128;7340.71997530147;1386.751109196;977.44189845624;3731.24247197349
20000;"UYU($)";"Plaza Independencia 800, Centro, Montevideo";"Ciudad Vieja";66;60;2;1;"No";10744;"No especificado";"No";"Si";"No";"Si";"No";"No";"No";NA;-34.9065304;-56.1985582;"https://apartamento.mercadolibre.com.uy/MLU-1457419896-apartamento-en-alquiler-en-centro-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";11.8665416535934;3089.8528885873;2085.39954647448;10011.4491171747;6392.23719618344;3313.60842299945;3163.63732721223;5356.58242493908
29900;"UYU($)";"Acevedo Diaz 1000, Parque Rodó, Montevideo";"Parque Rodó";32;32;1;1;"Si";5700;"No";"No";"No";"No";"Sí";"No";"Sí";"No";10;-34.9099042;-56.1656033;"https://apartamento.mercadolibre.com.uy/MLU-1457422780-alquiler-apartamento-1-dormitorio-con-garaje-en-parque-rodo-montevideo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1206.63651567307;1309.72569740246;2939.3773127874;7512.63011488278;8314.1036094415;1639.93560576038;199.042973305053;3569.07092969663
35000;"UYU($)";"Magallanes 1250, Montevideo, Cordón, Montevideo";"Cordón";68;64;3;2;"Si";8500;"No especificado";"Si";"Si";"Sí";"Sí";"No";"No";"No";7;-34.9065548;-56.1785201;"https://apartamento.mercadolibre.com.uy/MLU-696645123-apartamento-3-dormitorios-2-banos-garage-y-box-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";369.035420052841;1455.82927686992;1974.76281859899;8346.06672957834;7289.8284327707;1767.58587154223;1340.64114491661;4112.19574110479
48900;"UYU($)";"Ing. Carlos Maria Maggiolo 716, Montevideo, Parque Rodó, Montevideo";"Parque Rodó";101;55;1;1;"No";5300;"Sí";"No";"Si";"Sí";"Sí";"No";"Sí";"Sí";10;-34.9155029;-56.1637339;"https://apartamento.mercadolibre.com.uy/MLU-1456557486-alquiler-apartamento-de-1-dormitorio-con-terraza-a-estrenar-en-parque-rodo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1832.54865693704;1943.42455121179;3526.49182285621;7737.97091686;8899.61672436186;2263.17188980677;85.4876754899543;3936.9453520961
24300;"UYU($)";"Cordón, Cordón, Montevideo";"Parque Rodó";32;32;0;1;"Si";1500;"No especificado";"Si";"Si";"Sí";"Si";"No";"No";"No";NA;-34.9079745;-56.1719156;"https://apartamento.mercadolibre.com.uy/MLU-1458012418-apartamento-en-alquiler-monoambiente-1-bano-balcon-cochera-cordon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";741.442756138638;1207.56428421072;2410.8282926888;7890.43244027317;7780.46757249222;1557.49973921245;753.822130526891;3828.23112879884
44000;"UYU($)";"Manuel Vicente Pagola 3300, Pocitos, Montevideo";"Pocitos";83;52;2;2;"No";12000;"No";"Si";"Si";"Sí";"Sí";"No";"No";"Sí";10;-34.9111413;-56.1470437;"https://apartamento.mercadolibre.com.uy/MLU-1459003508-apartamento-de-2-dormitorios-patio-de-uso-exclusivo-2-banos-balcon-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";2196.7303708512;2265.8109601713;4337.63092111385;6264.94536209822;9601.98028989451;2315.42343384795;1458.07582323136;2526.85392888338
22000;"UYU($)";"Punta Carretas, Punta Carretas, Montevideo";"Parque Rodó";34;34;0;1;"No";4600;"Sí";"No";"No";"No";"Si";"No";"No";"Sí";2;-34.9101772;-56.1656784;"https://apartamento.mercadolibre.com.uy/MLU-696845995-apartamento-en-alquiler-monoambiente-1-bano-punta-carretas-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1231.11671409976;1339.64634840824;2957.35228849011;7535.12129902907;8332.53894216225;1670.42345858232;208.667380445735;3595.67346642805
25000;"UYU($)";"Marcelino Sosa 2290, Montevideo, La Comercial, Montevideo";"Aguada";70;70;2;1;"No";2500;"Sí";"Si";"No";"Sí";"No";"No";"Sí";"No";2;-34.8849155;-56.1848338;"https://apartamento.mercadolibre.com.uy/MLU-696723351-apartamento-de-2-dormitorios-en-alquiler-la-comercial-a-metros-del-mam-bajos-gastos-comunes-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";2048.15814079394;2072.80025105675;516.609899291344;8135.05729221922;5091.9732809349;2103.49944756272;1531.79943236497;2747.92125930335
39000;"UYU($)";"Av. Italia 3300 - 3600, Montevideo, Parque Batlle, Montevideo";"Parque Batlle Villa Dolores";63;60;2;1;"Si";6500;"No";"No";"Si";"Sí";"Si";"No";"No";"No";13;-34.8868513;-56.1386805;"https://apartamento.mercadolibre.com.uy/MLU-1455858594-alquiler-apartamento-2-dormitorios-garage-parque-batlle-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";2643.6765594656;1170.6206682038;4446.67766714107;4121.45881038494;8726.88297428957;13.6542170453412;2463.49539406314;21.1807795410814
20000;"UYU($)";"Nueva Palmira 1700, La Comercial, Montevideo";"Villa Muñoz";33;27;1;1;"No";2850;"No especificado";"No";"Si";"No";"Si";"No";"No";"No";NA;-34.8890702;-56.1776154;"https://apartamento.mercadolibre.com.uy/MLU-1454653628-se-alquila-apartamento-un-dormitorio-la-comercial-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1351.30509319228;1273.57497994973;882.371086940852;7584.47566431386;5888.56573943548;1302.04267190411;1085.5286096762;2635.4494339758
24000;"UYU($)";"Roque Graseras 649, 11300 Montevideo, Departamento De Montevideo, Uruguay, Punta Carretas, Montevideo";"Punta Carretas";40;40;1;1;"No";11600;"Sí";"Si";"Si";"Sí";"Sí";"No";"Sí";"Sí";10;-34.919823;-56.152324;"https://apartamento.mercadolibre.com.uy/MLU-696840423-apartamento-alquiler-punta-carretas-1-dormitorio-impecable-seguridad-24hs-a-metros-del-parque-villa-biarritz-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";2706.79547519293;2725.10540103332;4571.75536688443;7285.46557460097;9941.74620443838;2975.26024900748;890.405222721568;3517.37282569356
25000;"UYU($)";"Bv. Gral. Artigas 2100 - 2400, Montevideo, Tres Cruces, Montevideo";"La Comercial";43;40;1;1;"Si";4350;"Sí";"No";"Si";"Sí";"Sí";"No";"No";"No";6;-34.8856308;-56.1655379;"https://apartamento.mercadolibre.com.uy/MLU-1453278578-apartamento-en-alquiler-1-dormitorio-tres-cruces-garage-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1304.30465047828;641.135124511781;2041.34035321987;6421.9816758395;6524.91315250878;915.463240517456;31.3535080766637;1605.5914254474
25000;"UYU($)";"Rbla. República De Chile, Montevideo, Buceo, Montevideo";"Malvín";60;60;1;1;"No";3000;"No";"No";"No";"No";"No";"Sí";"No";"No";NA;-34.8972615;-56.1150583;"https://apartamento.mercadolibre.com.uy/MLU-696732469-apartamento-1-dormitorio-con-patio-externo-exclusivo-barrio-buceo-ubicado-frente-a-la-rambla-garantia-3-meses-de-deposito-honorarios-de-inmobiliaria-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";4527.26678711308;3353.30276012908;6634.95548454345;3205.63413976298;11173.1834544237;1093.5650073644;4508.31016869579;738.632278038212
47000;"UYU($)";"Verdi 4100, Malvin, Montevideo";"Buceo";110;80;2;2;"Si";7000;"Sí";"No";"No";"No";"Sí";"No";"Sí";"No";5;-34.899491;-56.1246602;"https://apartamento.mercadolibre.com.uy/MLU-696787877-alquiler-2-dormitorios-2-banos-patio-con-parrillero-y-garaje-en-malvin-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";3655.64997095078;3054.42754983599;5803.07551716302;3917.38172912658;10513.7279339432;1376.54385291816;3611.7854513777;133.121199710368
39500;"UYU($)";"Av. Sarmiento 2458, 11300 Montevideo, Departamento De Montevideo, Uruguay, Punta Carretas, Montevideo";"Punta Carretas";54;38;1;1;"No";8800;"Sí";"No";"Si";"Sí";"Sí";"No";"Sí";"No";12;-34.914631;-56.1597893;"https://apartamento.mercadolibre.com.uy/MLU-1457525018-apartamento-alquiler-punta-carretas-1-dormitorio-amplio-patio-sobre-avenida-sarmiento-seguridad-24hs-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1907.06946403501;1927.04048790741;3684.66871342407;7396.2175099531;9058.26971914863;2215.85176925655;263.161605219008;3617.34395747043
52000;"UYU($)";"Donizetti Y Verdi, Buceo, Montevideo";"Buceo";82;71;2;2;"Si";10000;"Sí";"Si";"Si";"No";"Sí";"No";"Sí";"Sí";4;-34.8972074;-56.1212425;"https://apartamento.mercadolibre.com.uy/MLU-1456586114-alquiler-apartamento-entrega-en-agosto-2026-2-dormitorios-y-2-banos-balcon-y-parrillero-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";3962.28810009392;3024.34794078256;6073.37111773445;3523.50688664574;10666.7363934631;1073.399477219;3945.96123667745;252.778960868521
33000;"UYU($)";"Av. Gral. Flores 2100 - 2400, Montevideo, Aguada, Montevideo";"Aguada";64;59;2;1;"Si";5500;"Sí";"No";"Si";"Sí";"Sí";"No";"Sí";"No";3;-34.8867228;-56.1848951;"https://apartamento.mercadolibre.com.uy/MLU-1454651852-alquiler-apartamento-aguada-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";1868.8565149036;1986.13850858225;393.584981356159;8176.99542856167;5228.40088513957;2012.87333845165;1725.12337760397;2898.80976772371
31500;"UYU($)";"Cordón, Cordón, Montevideo";"Cordón";60;60;3;1;"No";1200;"Sí";"Si";"No";"No";"No";"No";"Sí";"Sí";1;-34.904613;-56.180413;"https://apartamento.mercadolibre.com.uy/MLU-696628887-guayabos-y-carlos-roxlo-planta-baja-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";100.604739902535;1475.76095810728;1709.73553045845;8406.97678534984;7014.02520964745;1755.22036631692;1493.44108686963;4071.54807311278
28500;"UYU($)";"Roque Graseras 651, 11300 Montevideo, Departamento De Montevideo, Uruguay, Punta Carretas, Montevideo";"Punta Carretas";40;40;1;1;"Si";12000;"Sí";"Si";"Si";"Sí";"Sí";"No";"Sí";"Sí";10;-34.9196706;-56.1522849;"https://apartamento.mercadolibre.com.uy/MLU-1457548636-apartamento-alquiler-punta-carretas-1-dormitorio-garaje-seguridad-24hs-a-metros-del-parque-villa-biarritz-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";2692.91451009921;2711.75851927337;4562.13662925174;7270.80511236349;9931.59299559831;2961.11152709304;895.584808083678;3503.72461507355
40000;"UYU($)";"Legrand 5100, Malvin, Montevideo";"Malvín";85;52;2;2;"Si";10000;"No especificado";"No";"No";"Sí";"Si";"No";"No";"No";NA;-34.8902784;-56.0986161;"https://apartamento.mercadolibre.com.uy/MLU-696731903-alquila-apartamento-2-dormitorios-y-garaje-malvin-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";6084.31895522329;3946.07109444892;8091.82735265586;1533.15373155571;12247.3963801331;491.851515239108;6052.02098152646;2420.24643746362
26500;"UYU($)";"Valencia 1800, Malvin, Montevideo";"Malvín";45;40;1;1;"No";4400;"Sí";"No";"No";"Sí";"Si";"No";"Sí";"No";NA;-34.885625;-56.1055863;"https://apartamento.mercadolibre.com.uy/MLU-1454729362-alquiler-apartamento-1-dormitorio-malvin-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";5551.53103129356;3134.29420940786;7472.60882594288;1655.69392666866;11472.9289614164;27.6999969886615;5488.13820786106;2175.07218326129
26000;"UYU($)";"Colonia E/ Roxlo Y Tacuarembo, Cordón, Montevideo";"Cordón";52;52;2;1;"No";5000;"No especificado";"Si";"No";"No";"Si";"No";"No";"No";2;-34.9033445;-56.1827385;"https://apartamento.mercadolibre.com.uy/MLU-696674275-alquiler-apartamento-2-dorm-colonia-esq-roxlo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";117.039680687355;1608.4227469974;1509.05656788139;8542.45418989929;6776.47987536501;1856.52189824645;1692.51301811297;4113.84599916762
27500;"UYU($)";"Avenida Uruguay Esq. Vazquez, Cordón, Montevideo";"Cordón";60;60;2;1;"No";5000;"No";"Si";"Si";"Sí";"Si";"No";"No";"No";2;-34.9023641;-56.1847695;"https://apartamento.mercadolibre.com.uy/MLU-1459045422-alquiler-apartamento-2-dormitorios-luminoso-cordon-montevideo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";294.557117348303;1750.35943983473;1362.78501040354;8670.57810917044;6581.77684467731;1973.56848676378;1867.52577549835;4161.26907501254
23000;"UYU($)";"Santiago De Chile Y Dur, Palermo, Montevideo";"Barrio Sur";38;38;1;1;"No";2500;"Sí";"Si";"No";"No";"No";"No";"Sí";"No";3;-34.9101636;-56.1849842;"https://apartamento.mercadolibre.com.uy/MLU-696772757-alquiler-apartamento-1-dormitorio-en-palermo-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=0982784e-1f17-41bb-8acd-0a3dd3a107c7&sid=search";508.376390222979;2166.67960994179;2219.02179877763;9054.31355224229;7304.24979978074;2470.41890035333;1964.81596801594;4806.75420619111
