precio,moneda,direccion,barrio,tipo,metros_totales,area_privada,dormitorios,baños,garage,gastos_comunes,admite_mascotas,disposicion,balcon,terraza,ascensor,amueblado,aire_acondicionado,calefaccion,numero_piso,latitud_Y,longitud_X,url
$ 27.000,Pesos Uruguayos (UYU),"Pedro Fco. Berro 1220, Montevideo, Pocitos, Montevideo",Montevideo,Apartamento,30 m²,45 m²,0,1,1,3.500 UYU,Sí,No especificado,15 m²,No especificado,No especificado,No,No especificado,No especificado,No especificado,-34.9102653,-56.1479541,https://apartamento.mercadolibre.com.uy/MLU-1457964572-alquiler-hermoso-monoambiente-con-patio-y-parrillero-garaje-en-pleno-pocitos-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Pedro Fco. Berro 1220, 11300 Montevideo, Departamento De Montevideo, Uruguay, Pocitos, Montevideo",11300 Montevideo,Apartamento,111 m²,111 m²,0,1,1,3.500 UYU,No especificado,Contrafrente,No especificado,No especificado,No especificado,No,No especificado,No especificado,1,-34.9102653,-56.1479541,https://apartamento.mercadolibre.com.uy/MLU-696842575-er-monoambiente-en-alquiler-pocitos-con-garage-y-parrillero-27000-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 19.500,Pesos Uruguayos (UYU),"Dr. Mario Cassinoni 1630, Montevideo, Tres Cruces, Montevideo",Montevideo,Apartamento,40 m²,40 m²,1,1,0,6.235 UYU,Sí,Frente,No especificado,No especificado,Sí,No,No especificado,No especificado,13,-34.8965434,-56.1658441,https://apartamento.mercadolibre.com.uy/MLU-1459706784-er-apartamento-de-1-dormitorio-en-alquiler-piso-12-muy-luminoso-19500-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 19.000,Pesos Uruguayos (UYU),"Canelones Esq. Julio Herrera Y Obes, Centro, Montevideo",Centro,Apartamento,32 m²,32 m²,0,1,0,5.200 UYU,No,Frente,No,No,Sí,No,No,No,4,-34.9089966,-56.1943096,https://apartamento.mercadolibre.com.uy/MLU-1459115430-monoambiente-en-alquiler-centro-inmobiliaria-lars-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 24.000,Pesos Uruguayos (UYU),"Nueva York, Montevideo, Aguada, Montevideo",Montevideo,Apartamento,45 m²,45 m²,1,1,0,0 UYU,No,No especificado,No especificado,No especificado,No especificado,No,Sí,No especificado,1,-34.8974566,-56.1881472,https://apartamento.mercadolibre.com.uy/MLU-696687023-apartamento-a-estrenar-luminoso-apto-de-1-dormitorio-sin-gastos-comunes-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 27.500,Pesos Uruguayos (UYU),"Canelones 900 - 1200, Montevideo, Centro, Montevideo",Montevideo,Apartamento,30 m²,27 m²,0,1,0,2.500 UYU,No especificado,Frente,Sí,Sí,Sí,Sí,Sí,Sí,10,-34.9090919,-56.1945271,https://apartamento.mercadolibre.com.uy/MLU-1454652792-er-monoambiente-amueblado-barrio-sur-moderno-y-listo-para-entrar-27500-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 29.500,Pesos Uruguayos (UYU),"Dr. José Brito Foresti 2986, Montevideo, Parque Batlle, Montevideo",Montevideo,Apartamento,69 m²,69 m²,2,1,0,4.000 UYU,Sí,Frente,Sí,No especificado,No especificado,No,Sí,No especificado,No especificado,-34.8892555,-56.1528215,https://apartamento.mercadolibre.com.uy/MLU-696787291-alquiler-apartamento-en-zona-de-parque-batlle-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 29.500,Pesos Uruguayos (UYU),"Dr. José Brito Foresti 2984, Montevideo, Parque Batlle, Montevideo",Montevideo,Apartamento,69 m²,69 m²,2,1,0,4.000 UYU,Sí,Frente,Sí,No especificado,No especificado,No,Sí,No especificado,2,-34.889339,-56.152826,https://apartamento.mercadolibre.com.uy/MLU-696787185-alquiler-apartamento-2-dormitorios-parque-batlle-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 29.500,Pesos Uruguayos (UYU),"Dr. José Brito Foresti 2700 - 3000, Montevideo, La Blanqueada, Montevideo",Montevideo,Apartamento,69 m²,69 m²,2,1,0,4.000 UYU,Sí,Frente,Sí,No especificado,No especificado,No,Sí,No especificado,2,-34.8894167,-56.1529779,https://apartamento.mercadolibre.com.uy/MLU-1459114718-er-apartamento-de-2-dormitorios-en-alquiler-amplio-luminoso-y-con-balcon-en-parque-batlle-29500-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&sid=search
$ 19.500,Pesos Uruguayos (UYU),"Tres Cruces, Tres Cruces, Montevideo",Tres Cruces,Apartamento,1 m²,30 m²,0,1,0,3.000 UYU,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.8920013,-56.1591617,https://apartamento.mercadolibre.com.uy/MLU-1333178220-alquiler-de-excelente-monoambiente-sobre-av-italia-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 19.900,Pesos Uruguayos (UYU),"La Comercial, La Comercial, Montevideo",La Comercial,Apartamento,60 m²,No especificado,2,1,0,2.500 UYU,Sí,Interno,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,3,-34.8900964,-56.1781382,https://apartamento.mercadolibre.com.uy/MLU-692269195-alquiler-apto-2-dormitorios-la-comerciasl-hoccuart-y-constitucion-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 43.000,Pesos Uruguayos (UYU),"Julio Cesar, Pocitos, Montevideo",Pocitos,Apartamento,66 m²,66 m²,2,2,1,10.900 UYU,No,Frente,No,No,No especificado,No,No,Sí,6,-34.9052309,-56.1398749,https://apartamento.mercadolibre.com.uy/MLU-1336071796-alquiler-apartamento-2-dormitorios-y-garage-en-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 29.000,Pesos Uruguayos (UYU),"Br. España, Pocitos, Montevideo",Pocitos,Apartamento,44 m²,43 m²,1,1,1,6.300 UYU,No,Frente,1 m²,Sí,Sí,No,No,No,6,-34.915074,-56.15344,https://apartamento.mercadolibre.com.uy/MLU-1214000104-alquiler-apartamento-1-dormitorio-con-garaje-y-box-a-pasos-del-mar-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 38.000,Pesos Uruguayos (UYU),"Gabriel Pereira, Pocitos, Montevideo",Pocitos,Apartamento,89 m²,78 m²,3,2,0,12.700 UYU,No,Frente,Sí,Sí,Sí,No,No,Sí,2,-34.909954,-56.147465,https://apartamento.mercadolibre.com.uy/MLU-1224332222-alquiler-apartamento-pocitos-2-dormitorios-y-servicio-2-banos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 25.000,Pesos Uruguayos (UYU),"Andes 1433, Centro, Montevideo",Centro,Apartamento,72 m²,72 m²,2,1,0,5.400 UYU,Sí,Interno,3 m²,Sí,No especificado,No especificado,No especificado,No especificado,1,-34.9047264,-56.1983243,https://apartamento.mercadolibre.com.uy/MLU-1362279506-alquilo-apartamento-2-dormitorios-con-opcion-a-3-en-centro-de-montevideo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 21.000,Pesos Uruguayos (UYU),"21 De Setiembre, Pocitos, Montevideo",Pocitos,Apartamento,25 m²,25 m²,0,1,0,4.000 UYU,No,Contrafrente,No especificado,No,Sí,No,Sí,Sí,1,-34.917815,-56.157152,https://apartamento.mercadolibre.com.uy/MLU-687354103-monoambiente-pocitos-21-de-setiembre-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 30.500,Pesos Uruguayos (UYU),"Alejandro Chucarro 1103, Montevideo, Pocitos, Montevideo",Montevideo,Apartamento,60 m²,55 m²,2,1,0,6.000 UYU,No,Frente,Sí,Sí,Sí,Sí,Sí,Sí,10,-34.9115305,-56.1484587,https://apartamento.mercadolibre.com.uy/MLU-1438417888-chucarro-y-massini-amueblado-2-dormitorios-al-frente-tza-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 38.000,Pesos Uruguayos (UYU),"Rambla Rep. Del Perú Y Scosería, Pocitos, Montevideo",Pocitos,Apartamento,79 m²,79 m²,2,2,0,17.000 UYU,No especificado,Frente,Sí,Sí,No especificado,No,No,No especificado,9,-34.9165761,-56.1492242,https://apartamento.mercadolibre.com.uy/MLU-1429923512-alquiler-apartamento-2-dormitorios-con-vista-al-mar-en-pocitos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 18.500,Pesos Uruguayos (UYU),"Prado, Montevideo",Prado,Apartamento,39 m²,39 m²,1,1,0,No especificado,Sí,Interno,No especificado,Sí,No especificado,No,No especificado,No especificado,1,-34.8710236,-56.1976634,https://apartamento.mercadolibre.com.uy/MLU-1362280882-alquiler-apartamento-1-dorm-en-prado-hnos-gil-y-suarez-1918-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 25.800,Pesos Uruguayos (UYU),"Canelones, Cordón, Montevideo",Cordón,Apartamento,10 m²,34.455 m²,1,1,0,5.200 UYU,Sí,Lateral,3 m²,Sí,Sí,No,Sí,Sí,1,-34.907719,-56.178889,https://apartamento.mercadolibre.com.uy/MLU-1069683238-alquiler-1-dormitorio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 23.900,Pesos Uruguayos (UYU),"Soriano Y Salto, Cordón, Montevideo",Cordón,Apartamento,38 m²,34 m²,0,1,0,2.500 UYU,No,Contrafrente,Sí,Sí,Sí,No especificado,Sí,No,10,-34.9070767,-56.1827147,https://apartamento.mercadolibre.com.uy/MLU-1395543402-alquiler-apartamento-con-terraza-en-cordon-soriano-y-salto-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 33.000,Pesos Uruguayos (UYU),"Punta Carretas, Punta Carretas, Montevideo",Punta Carretas,Apartamento,60 m²,60 m²,2,1,0,11.500 UYU,Sí,Frente,No especificado,No,No,No,No,Sí,3,-34.916833,-56.155533,https://apartamento.mercadolibre.com.uy/MLU-690833165-alquiler-apartamento-punta-carretas-2-dormitorios-1-bano-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 28.000,Pesos Uruguayos (UYU),"Punta Carretas, Punta Carretas, Montevideo",Punta Carretas,Apartamento,80 m²,75 m²,1,0,0,10.043 UYU,Sí,Frente,Sí,Sí,Sí,Sí,Sí,Sí,6,-34.922466,-56.159971,https://apartamento.mercadolibre.com.uy/MLU-676405127-alquiler-apartamento-1-dormitorio-amueblado-punta-carretas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 18.600,Pesos Uruguayos (UYU),"Barreiro, Pocitos, Montevideo",Pocitos,Apartamento,30 m²,30 m²,0,1,0,4.000 UYU,No,Frente,No especificado,No,Sí,No,Sí,Sí,1,-34.906258,-56.149192,https://apartamento.mercadolibre.com.uy/MLU-1447473510-alquiler-monoambiente-en-pocitos-piso-alto-muy-luminoso-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 33.000,Pesos Uruguayos (UYU),"Brito Del Pino 1261, Pocitos, Montevideo",Pocitos,Apartamento,45 m²,45 m²,1,1,0,6.000 UYU,Sí,Frente,Sí,Sí,Sí,Sí,Sí,Sí,4,-34.90522,-56.158204,https://apartamento.mercadolibre.com.uy/MLU-1342162668-estrene-oportunidad-1-dormitorio-amplio-balcon-conexion-lavarropa-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 29.000,Pesos Uruguayos (UYU),"Br. España, Punta Carretas, Montevideo",Punta Carretas,Apartamento,44 m²,43 m²,1,1,1,6.300 UYU,No,Frente,1 m²,Sí,Sí,No,Sí,Sí,4,-34.914652,-56.154299,https://apartamento.mercadolibre.com.uy/MLU-692241631-alquiler-apartamento-de-1-dormitorio-con-garaje-y-box-a-pasosdel-mar-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 24.900,Pesos Uruguayos (UYU),"Carlos Anaya Y Mariano Moreno, La Blanqueada, Montevideo",La Blanqueada,Apartamento,37 m²,35 m²,1,1,0,3.800 UYU,Sí,Frente,No,Sí,Sí,No especificado,Sí,No,5,-34.8807717,-56.1569068,https://apartamento.mercadolibre.com.uy/MLU-1365439608-cesion-de-alquiler-de-apartamento-en-carlos-anaya-con-1-dormitorios-en-la-blanqueada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Prado, Montevideo",Prado,Apartamento,49 m²,45 m²,1,1,0,4.500 UYU,No especificado,Contrafrente,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.8690094,-56.1968332,https://apartamento.mercadolibre.com.uy/MLU-1336027852-alquiler-apartamento-1-dorm-a-estrenar-en-prado-arquimedes-y-suarez-1952-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 33.000,Pesos Uruguayos (UYU),"Brito Del Pino 1261, Pocitos, Montevideo",Pocitos,Apartamento,44 m²,44 m²,1,1,0,6.000 UYU,Sí,Frente,3 m²,Sí,Sí,Sí,Sí,Sí,4,-34.90522,-56.158204,https://apartamento.mercadolibre.com.uy/MLU-1322322854-estrene-en-pocitos-oportunidad-1-dormitorio-balcon-conexion-lavarropa-opcion-parrillero-propio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 18.000,Pesos Uruguayos (UYU),"Aguada, Aguada, Montevideo",Aguada,Apartamento,25 m²,No especificado,1,1,0,No especificado,Sí,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,-34.9077976,-56.1975076,https://apartamento.mercadolibre.com.uy/MLU-1430344488-loft-en-aguada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 22.000,Pesos Uruguayos (UYU),"Centro, Centro, Montevideo",Centro,Apartamento,30 m²,30 m²,0,1,0,3.940 UYU,No,Frente,No especificado,No,Sí,Sí,Sí,Sí,1,-34.906065,-56.196506,https://apartamento.mercadolibre.com.uy/MLU-1417158542-se-alquila-o-vende-monambiente-al-frente-amueblado-en-el-centro-proximo-a-la-plaza-independencia-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 16.000,Pesos Uruguayos (UYU),"Treinta Y Tres Al 1300, Ciudad Vieja, Montevideo",Ciudad Vieja,Apartamento,30 m²,30 m²,0,1,0,5.000 UYU,No,Frente,No,No,Sí,No,No,No,1,-34.9071248,-56.204968,https://apartamento.mercadolibre.com.uy/MLU-1437359756-alquiler-apartamento-monoambiente-luminoso-en-excelente-zona-de-ciudad-vieja-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 17.500,Pesos Uruguayos (UYU),"Av. Gral. Rondeau Esq. Cesar Díaz, Aguada, Montevideo",Aguada,Apartamento,70 m²,70 m²,1,1,0,0 UYU,No,Frente,No,No,No,No,No,No,No especificado,-34.8890691,-56.1932017,https://apartamento.mercadolibre.com.uy/MLU-1333590516-propiedad-ideal-para-local-o-vivienda-aguada-inmobiliaria-lars-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 27.000,Pesos Uruguayos (UYU),"Brazo Oriental, Brazo Oriental, Montevideo",Brazo Oriental,Apartamento,75 m²,65 m²,2,1,0,No especificado,No especificado,Contrafrente,5 m²,Sí,No,No,Sí,Sí,5,-34.8638808,-56.1737827,https://apartamento.mercadolibre.com.uy/MLU-1306637266-apartamento-alquiler-2-dormitorios-brazo-oriental-119-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 46.800,Pesos Uruguayos (UYU),"21 De Setiembre Y Ellauri, Villa Biarritz, Montevideo",Villa Biarritz,Apartamento,77 m²,77 m²,2,2,1,14.000 UYU,Sí,Contrafrente,No,No,No especificado,No,No,Sí,3,-34.9214671,-56.1535554,https://apartamento.mercadolibre.com.uy/MLU-1401904734-alquiler-apartamento-2-dormitorios-con-servicio-y-garage-en-villa-biarritz-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 20.000,Pesos Uruguayos (UYU),"Ramón Del Valle Inclán, Villa Muñoz, Montevideo",Villa Muñoz,Apartamento,35 m²,35 m²,1,1,0,No especificado,No,Contrafrente,No especificado,No,No,No,No,No,1,-34.8841125,-56.1811269,https://apartamento.mercadolibre.com.uy/MLU-693799667-alquiler-monoambiente-barrio-reus-sin-gastos-comunes-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
$ 24.000,Pesos Uruguayos (UYU),"Cam. De Los Hormigueros, Montevideo, Pocitos, Montevideo",Montevideo,Apartamento,35 m²,35 m²,1,1,0,250 UYU,No,Frente,No,No,No,No,Sí,No,1,-34.9085833,-56.1434954,https://apartamento.mercadolibre.com.uy/MLU-1428461092-alquiler-en-pocitos-1-dormitorio-azotea-exclusiva-a-metros-de-la-rambla-bajos-gastos-comunes-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=13dde343-3f5c-4d72-847a-266573ffaa9c&price_drop=not_apply&sid=search
